source,title,description,url,image_url,published_at,tags
Sky News Arabic,رسوم ترامب الجمركية تؤجج القلق لدى قطاع السيارات الأميركي,أثارت سلسلة من الإعلانات الرئاسية المتعلقة بالتجارة توترا لدى شركات صناعة السيارات الأميركية منذ عودة دونالد ترامب إلى البيت الأبيض الشهر الماضي.,https://www.snabusiness.com/article/1777616,/v1/2023/09/15/1653203/800/450/1-1653203.jpg,2025-02-17T06:38:13Z,['أخبار أميركا']
Sky News Arabic,شحود: هناك تهميش واضح لأوروبا في المحادثات الأميركية الروسية,قالت المتخصصة في الإعلام والعلاقات الدولية د. علا شحود إن هناك تهميش واضح وكبير لأوروبا في المحادثات الأخيرة بين روسيا وأميركا,https://www.snabusiness.com/video/1778172,/v2/2024/11/20/1756251/800/450/1-1756251.jpg,2025-02-19T10:16:39Z,['أخبار أميركا']
Sky News Arabic,"خبراء يفسرون ""المعجزة"".. تحطم طائرة أميركية ونجاة الجميع","وصف خبراء الطيران، حادثة تحطم الطائرة الأميركية في مطار تورونتو الكندي، ونجاة كل من على متنها، ""بالمعجزة"" التي لم يروا مثلها من قبل.",https://www.skynewsarabia.com/varieties/1777997,/v1/2025/02/18/1777996/800/450/1-1777996.jpg,2025-02-18T16:24:30Z,['منوعات']
Sky News Arabic,وفد أميركي بقيادة روبيو في الرياض عشية مباحثات أميركية روسية,بدأ وفدٌ أميركي بقيادة وزيرِ الخارجية ماركو روبيو، زيارةً إلى الرياض، ومن المُرتقب أن تشمل أجندةُ أعمالِه عقْدَ مُباحثاتٍ مع وفد روسي غدا، وذلك لبحث فرص إنهاء الحرب في أوكرانيا.,https://www.skynewsarabia.com/video/1777704,/v1/2025/02/17/1777718/800/450/1-1777718.jpeg,2025-02-17T14:36:56Z,['أخبار أميركا']
Sky News Arabic,محادثات روسية أميركية تقلق أوكرانيا.. وخطة سرية لترامب,أوكرانيا تترقّب محادثاتٍ روسيةً أميركيةً رفيعةَ المستوى في الرياض تبحث تطبيعَ العلاقاتِ وسبلَ إنهاء حرب أوكرانيا.. وصحيفة التلغراف تَكشِفُ عن خطةٍ سرية لترامب بشأن أوكرانيا.,https://www.skynewsarabia.com/program/studio_one/1777980,/v1/2025/02/18/1777982/800/450/1-1777982.jpeg,2025-02-18T13:33:30Z,[]
Sky News Arabic,الرسوم الجمركية الأميركية تشق الصف بين أوروبا وواشنطن,الرسوم الجمركية الأميركية تشق الصف بين أوروبا وواشنطن.. فرنسا تحذر من تعرض التكتل للسحق والتهميش..  خطوط حمراء يتحدث عنها الأوروبيون تحت عنوان الدفاع عن مصالحهم.,https://www.skynewsarabia.com/program/newsroom/1770992,/v1/2025/01/22/1771018/800/450/1-1771018.jpeg,2025-01-22T05:19:50Z,[]
Sky News Arabic,سكاي لينكس: تفوق الاقتصاد الأميركي سيستمر بالعام المقبل,قال الشريك المؤسس والرئيس التنفيذي لمجموعة سكاي لينكس كابيتال، دانيال تقي الدين، إن تفوق الاقتصاد الأميركي من المتوقع أن يستمر في العام المقبل.,https://www.snabusiness.com/video/1764029,/v1/2024/12/23/1764056/800/450/1-1764056.jpg,2024-12-23T10:32:32Z,['اقتصاد']
Sky News Arabic,هل يتدخل ترامب لدعم مصالح شركات التكنولوجيا الأميركية؟,مع عودة دونالد ترامب إلى البيت الأبيض تتجدد التساؤلات حول توجهاته الاقتصادية وتأثيرها على العلاقات الدولية، خاصة في ظل التدقيق الأوروبي المتزايد على شركات التكنولوجيا الأميركية.,https://www.snabusiness.com/article/1769925,/v3/2025/01/10/1767849/800/450/1-1767849.jpg,2025-01-17T19:16:20Z,['أخبار أميركا']
Sky News Arabic,الجيش الأميركي يعلن عن سقوط طيارين فوق البحر الأحمر,"أعلن الجيش الأميركي، اليوم الأحد، أن طيّارين اثنين من البحرية الأميركية قد تم إسقاطهما فوق البحر الأحمر في حادثة تبدو أنها نتيجة ""نيران صديقة"".",https://www.skynewsarabia.com/world/1763860,/v1/2024/02/22/1695088/800/450/1-1695088.jpg,2024-12-22T03:29:12Z,['أخبار أميركا']
Sky News Arabic,السودان.. عقوبات أميركية على البرهان,فرضت الولايات المتحدة، عقوبات على قائد الجيش السوداني عبد الفتاح البرهان، بسبب اتهام مقاتلين مع الجيش بانتهاكات بحق المدنيين، بينما أكد مسؤولون أميركيون أن الجيش استخدم الأسلحة الكيمائية مرتين على الأقل.,https://www.skynewsarabia.com/video/1769663,/v1/2025/01/17/1769673/800/450/1-1769673.jpeg,2025-01-17T05:11:25Z,['أخبار السودان']
Sky News Arabic,بعد 61 يوما.. أميركية تعيش بكلية خنزير تسجل إنجازا كبيرا,حققت امرأة من ولاية ألاباما الأميركية إنجازا كبيرا، السبت، حيث أصبحت أطول شخص عمرا في العالم يعيش بعد زراعة عضو خنزير، حيث أنها بصحة جيدة ومفعمة بالطاقة بعد مرور 61 يوما على تلقيها الكلية الجديدة، ولا تزال مستمرة في التعافي.,https://www.skynewsarabia.com/technology/1772145,/v1/2024/12/18/1762925/800/450/1-1762925.jpg,2025-01-26T05:44:03Z,['أخبار أميركا']
Sky News Arabic,البنك الدولي يحذر: الرسوم الأميركية ستعيق النمو العالمي,حذر البنك الدولي من أن الرسوم الجمركية الأميركية الشاملة البالغة 10 بالمئة قد تقلص النمو الاقتصادي العالمي الضعيف بالفعل والمتوقع أن يسجل 2.7 بالمئة في 2025 نحو 0.3 نقطة مئوية إذا رد شركاء الولايات المتحدة التجاريون بفرض رسوم جمركية من جانبهم.,https://www.snabusiness.com/article/1769678,/v1/2024/09/20/1742880/800/450/1-1742880.jpg,2025-01-17T05:19:37Z,['تجارة']
Sky News Arabic,الجيش الأميركي يقصف مواقع عسكرية في صنعاء,شن الجيش الأميركي غارات جوية استهدفت العاصمة اليمنية صنعاء، يوم السبت، وفق ما أكده مسؤول أميركي.,https://www.skynewsarabia.com/middle-east/1763847,/v1/2024/12/22/1763846/800/450/1-1763846.jpg,2024-12-21T20:47:18Z,['أخبار اليمن']
Sky News Arabic,اليمن بين التصعيد الحوثي والرد الأميركي..هل نشهد صراعا أوسع؟,تصاعدت التوترات في اليمن بشكل دراماتيكي مع تكثيف الضربات الجوية الأميركية ضد مواقع الحوثيين في صنعاء.,https://www.skynewsarabia.com/middle-east/1765846,/v1/2025/01/01/1765844/800/450/1-1765844.jpg,2024-12-31T22:30:33Z,['أخبار اليمن']
Sky News Arabic,رسائل متضاربة أفرزتها زيارة الوفد الأميركي إلى دمشق,أفرزت زيارة الوفد الرسمي الأميركي الرفيع إلى دمشق رسائل عدة، ومتناقضة للجولاني وهيئة تحرير الشام، كما أنها استبقت زيارة مرتقبة للرئيس التركي رجب طيب أردوغان إلى العاصمة السورية.,https://www.skynewsarabia.com/video/1763816,/v1/2024/12/21/1763818/800/450/1-1763818.jpg,2024-12-21T16:33:33Z,['أخبار أميركا']
Sky News Arabic,اتفاق غزة.. بين الدبلوماسية الأميركية والمخاوف على الأرض,أعلن الرئيس الأميركي جو بايدن عن نجاح الدبلوماسية الأميركية في إبرام اتفاق جديد بين حركة حماس وإسرائيل، وسط تساؤلات بشأن إمكانية تنفيذ هذا الاتفاق على الأرض وتعقيداته السياسية والإنسانية.,https://www.skynewsarabia.com/middle-east/1769452,/v1/2025/01/16/1769444/800/450/1-1769444.jpeg,2025-01-16T09:06:03Z,['أخبار إسرائيل']
Sky News Arabic,وفاة الرئيس الأميركي الأسبق جيمي كارتر عن عمر ناهز  100 عام,استقبلت النخب السياسية في الولايات المتحدة بحزن شديد نبأ وفاة الرئيس الأميركي الأسبق جيمي كارتر عن عمر ناهز مائة عام. وتوسط كارتر في السلام بين مصر وإسرائيل حينما كان رئيسا.,https://www.skynewsarabia.com/video/1765419,/v1/2024/12/30/1765435/800/450/1-1765435.jpg,2024-12-30T09:17:51Z,['أخبار أميركا']
Sky News Arabic,"مجلس النواب الأميركي يقر مشروع قانون لتجنب ""الإغلاق""",تبنى مجلس النواب الأميركي بغالبية كبيرة، يوم الجمعة، مشروع قانون يهدف إلى تجنب شلل الحكومة الفيدرالية، قبل ساعات فقط من الموعد النهائي.,https://www.skynewsarabia.com/world/1763697,/v1/2021/01/13/1407011/800/450/1-1407011.jpg,2024-12-20T23:44:10Z,['أخبار أميركا']
Sky News Arabic,تراجع الأسهم الأميركية للأسبوع الثاني بعد تقرير الوظائف,أغلقت الأسهم الرئيسية في وول ستريت منخفضة، في جلسة الجمعة، مع تبديد المؤشر ستاندرد اند بورز 500 مكاسبه في 2025 بعد أن أججت بيانات الوظائف القوية مخاوف جديدة إزاء التضخم، مما عزز الرهانات على أن مجلس الاحتياطي الفيدرالي الأميركي سيتوخى الحذر في خفض أسعار الفائدة هذا العام.,https://www.snabusiness.com/article/1768169,/v1/2025/01/09/1767656/800/450/1-1767656.jpg,2025-01-11T08:35:31Z,['أسواق']
Sky News Arabic,إنفوغرافيك.. إمبراطورية ترامب الأميركية العظمى,قال ترامب إن الولايات المتحدة يمكن أن تضم كندا لتصبح الولاية رقم 51، وهدد باستعادة بلاده السيطرة على قناة بنما، وكان قد أبدى رغبته في شراء غرينلاند عام 2019 قبل أن يعود ليقول إنها ضرورية للأمن الأميركي، ولم يكتف بذلك، بل صرح بأنه يريد تغيير اسم خليج المكسيك إلى خليج أميركا.,https://www.skynewsarabia.com/infographic/1768063,/v1/2025/01/10/1768055/800/450/1-1768055.jpg,2025-01-10T14:39:54Z,['أخبار أميركا']
Sky News Arabic,الكونغرس الأميركي يقرّ مشروع قانون لتجنب الإغلاق الحكومي,تجنّبت الولايات المتحدة الإغلاق الحكومي، وذلك بمصادقة مجلس الشيوخ في وقت مبكر، السبت، على مشروع قانون بهذا الشأن، بعد ساعات من إقراره في مجلس النواب.,https://www.snabusiness.com/article/1763738,/v1/2024/12/21/1763736/800/450/1-1763736.jpg,2024-12-21T08:45:53Z,['أخبار أميركا']
Sky News Arabic,النفط يتراجع قليلا بعد صعود دعمه تراجع المخزونات الأميركية,تراجعت أسعار النفط، الخميس، وسط توقعات بتوقف الهجمات على السفن في البحر الأحمر، ومع ارتفاع مبيعات التجزئة في الولايات المتحدة بقوة في ديسمبر، مما يدعم تقديرات مجلس الاحتياطي الفيدرالي الأميركي بخفض وتيرة التيسير النقدي خلال العام الجاري.,https://www.snabusiness.com/article/1769586,/v1/2023/08/02/1641988/800/450/1-1641988.jpg,2025-01-16T17:59:35Z,['نفط']
Sky News Arabic,"مكتب أبوظبي للاستثمار يوقع اتفاقية مع ""إكسيم بنك"" الأميركي","وقع مكتب أبوظبي للاستثمار اتفاقية مع بنك التصدير والاستيراد الأميركي ""إكسيم""، بهدف تعزيز التعاون الاقتصادي، وتوطيد العلاقات الثنائية بين أبوظبي والولايات المتحدة الأميركية، بحسب بيان من مكبت أبوظبي الإعلامي، الأربعاء.",https://www.snabusiness.com/article/1763074,/v1/2024/12/18/1763071/800/450/1-1763071.jpg,2024-12-18T11:33:44Z,['اقتصاد']
Sky News Arabic,"""وعد"" من نتنياهو لوالدة الصحفي الأميركي المختفي في سوريا","وعد رئيس الوزراء الإسرائيلي بنيامين نتنياهو والدة الصحفي الأميركي، أوستن تايس، بأن الجيش الإسرائيلي لن ينفذ غارات جوية في المناطق السورية التي قد يكون موجودا فيها، وفقًا لنسخة من رسالة حصلت عليها موقع ""أكسيوس"".",https://www.skynewsarabia.com/middle-east/1763134,/v3/2024/12/07/1760407/800/450/1-1760407.jpg,2024-12-18T14:51:38Z,['شرق أوسط']
Sky News Arabic,"""EXIM"" الأميركي: متحمسون جدا للعمل مع الإمارات",قالت رئيسة بنك التصدير والاستيراد الأميركي، ريتا جو لويس، إن مذكرة التفاهم التي جرى توقيعها مع أبوظبي تعطي فرصة كبيرة للتعاون مع التواصل بالمجالات الأكثر أهمية للبلدين.,https://www.snabusiness.com/video/1763336,/v1/2024/12/19/1763352/800/450/1-1763352.jpg,2024-12-19T11:58:27Z,['اقتصاد']
Sky News Arabic,"ترامب يحدد شرطه لـ""تيك توك"".. امتلاك مستثمرين أميركيين 50%","الرئيس الأميركي الجديد دونالد ترامب الذي أنقذ تطبيق ""تيك توك"" من الحظر في الولايات المتحدة، حدد شرطه لذلك؛ أن يمتلك مستثمرون أميركيون 50% على الأقل من ملكية ""تيك توك""..",https://www.skynewsarabia.com/program/studio_one/1770546,/v1/2025/01/20/1770558/800/450/1-1770558.jpeg,2025-01-20T14:37:45Z,[]
Sky News Arabic,مخزونات الخام الأميركي تنخفض في أسبوع ومخزونات البنزين ترتفع,تراجعت مخزونات النفط الخام في الولايات المتحدة، بينما ارتفعت مخزونات البنزين ونواتج التقطير الأسبوع الماضي.,https://www.snabusiness.com/article/1767521,/v1/2023/01/08/1587078/800/450/1-1587078.jpg,2025-01-08T18:01:21Z,['أخبار أميركا']
Sky News Arabic,خامنئي يحذر من التأثير الأميركي على الرأي العام في إيران,"حذر المرشد الأعلى الإيراني، علي خامنئي، من تأثير ""الدعاية الأميركية"" على الرأي العام في إيران، الأربعاء.",https://www.skynewsarabia.com/middle-east/1767507,/v1/2025/01/08/1767506/800/450/1-1767506.jpg,2025-01-08T16:57:55Z,['أخبار إيران']
Sky News Arabic,تقرير: تفاصيل تنسيق مصري أميركي لعودة النازحين إلى شمال غزة,"نقلت صحيفة ""نيويورك تايمز"" عن مسؤولين أميركيين قولهم، إن مُتعاقدين أمنيين أميركيين، سيتوجهون إلى قطاع غزة بهدف الإشراف على تنفيذ وقف إطلاق النار، فيما يتوقع إشراف شركة أميركية وأخرى مصرية على هذه العملية.",https://www.skynewsarabia.com/middle-east/1771737,/v1/2025/01/24/1771736/800/450/1-1771736.jpeg,2025-01-24T10:22:32Z,['أخبار مصر']
Sky News Arabic,متعاقدون أميركيون للإشراف على وقف إطلاق النار في غزة,"نقلت صحيفة ""نيورك تايمز"" عن مسؤولين أميركيين قولهم، إن مُتعاقدين أمنيين أميركيين، سيتوجهون إلى قطاع غزة بهدف الإشراف على تنفيذ وقف إطلاق النار.",https://www.skynewsarabia.com/video/1771735,/v1/2025/01/24/1771736/800/450/1-1771736.jpeg,2025-01-24T09:59:25Z,['أخبار أميركا']
Sky News Arabic,الذهب يتراجع وسط ترقب لبيانات أميركية مهمة,تعرضت أسعار الذهب لضغوط من عمليات جني الأرباح في التعاملات المبكرة الخميس، بعد أن وصلت لأعلى مستوى في نحو أربعة أسابيع في الجلسة السابقة، وسط حالة ترقب لتقرير للوظائف الذي من المقرر صدوره الجمعة بحثا عن مؤشرات حول المسار الذي سيتبعه مجلس الاحتياطي الفيدرالي (البنك المركزي الأميركي) بشأن أسعار الفائدة في 2025.,https://www.snabusiness.com/article/1767600,/v1/2025/01/01/1765893/800/450/1-1765893.jpg,2025-01-09T05:16:06Z,['أسواق عالمية']
Sky News Arabic,"مكالمة ""نادرة"" بين قائدي الجيشين الأميركي والروسي",قال الجيش الأميركي الأربعاء إن قائد الأركان المشتركة الجنرال تشارلز كيو براون تحدث هاتفيا مع رئيس الأركان العامة الروسي فاليري غيراسيموف الأسبوع الماضي، وهي المرة الأولى التي يتحدث فيها براون مع نظيره الروسي.,https://www.skynewsarabia.com/world/1759882,/v1/2024/12/05/1759881/800/450/1-1759881.jpg,2024-12-05T03:27:12Z,['أخبار أميركا']
Sky News Arabic,"قصف أميركي على اليمن.. والحوثيون يستهدفون ""هاري ترومان""","تعرضت مناطق تابعة للحوثيين في صنعاء والحديدة لقصف أميركي، ليل السبت، حسبما أفاد إعلام حوثي ومصادر ""سكاي نيوز عربية""، بينما أكدت الجماعة استهداف حاملة طائرات أميركية.",https://www.skynewsarabia.com/middle-east/1770129,/v1/2025/01/17/1769676/800/450/1-1769676.jpeg,2025-01-18T22:28:30Z,['أخبار اليمن']
Sky News Arabic,"الجيش الأميركي يستهدف منشأة ""قيادة وسيطرة"" للحوثيين بصنعاء",أعلن الجيش الأميركي أنّه شنّ، يوم الإثنين، غارة جوية ضدّ منشأة قيادة وسيطرة في صنعاء تابعة للحوثيين المدعومين من إيران والذين يواصلون استهداف حركة الملاحة البحرية انطلاقا من الأراضي الخاضعة لسيطرتهم في اليمن.,https://www.skynewsarabia.com/middle-east/1762668,/v1/2024/12/17/1762667/800/450/1-1762667.jpg,2024-12-16T23:17:00Z,['أخبار اليمن']
Sky News Arabic,الذهب يرتفع بعد ظهور بيانات أميركية ضعيفة عن التضخم,واصلت أسعار الذهب مكاسبها، الثلاثاء، بعد أن جاءت بيانات التضخم في الولايات المتحدة أضعف قليلا من المتوقع لتمنح المستثمرين أملا ضعيفا في أن يواصل مجلس الاحتياطي الفيدرالي الأميركي مسيرته في خفض أسعار الفائدة هذا العام وهو ما دفع الدولار للهبوط.,https://www.snabusiness.com/article/1769009,/v1/2024/09/21/1743161/800/450/1-1743161.jpg,2025-01-14T20:04:29Z,['ذهب']
Sky News Arabic,ملف الوجود العسكري الأميركي في العراق يطفو على السطح مجددا,مجددا يطفو على السطح ملف الوجود العسكري الأميركي في العراق،.. إذ كلما اقترب موعد الانسحاب والذي يتم الاتفاق عليه سلفا بين السلطات العراقية والأميركية، يحدث تطور يعيد الملف إلى نقطة البداية أو يكاد.,https://www.skynewsarabia.com/program/america_today/1764436,/v1/2021/07/13/1451164/800/450/1-1451164.jpg,2024-12-25T13:22:38Z,[]
Sky News Arabic,الاقتصاد الأميركي يستعد لقدوم ترامب,فشل مشروع قانون الإنفاق الذي دعمه الرئيس الأمريكي المنتخب دونالد ترامب في مجلس النواب، مما يترك الكونغرس بلا خطة واضحة لتجنب إغلاق حكومي ومن المقرر أن ينتهي التمويل الحكومي عند منتصف ليل الجمعة.,https://www.snabusiness.com/video/1763602,/v2/2023/04/27/1616276/800/450/1-1616276.jpg,2024-12-20T19:17:58Z,['أخبار أميركا']
Sky News Arabic,"نتنياهو عشية الهدنة: نحتفظ بحق استئناف الحرب ""بدعم أميركي""",قال رئيس الوزراء الإسرائيلي بنيامين نتنياهو اليوم السبت إن إسرائيل تحتفظ بحقها في استئناف الحرب في غزة بدعم أمريكي إذا ثبت أن المرحلة الثانية من وقف إطلاق النار ستكون بلا جدوى.,https://www.skynewsarabia.com/middle-east/1770101,/v1/2025/01/18/1770100/800/450/1-1770100.jpg,2025-01-18T18:49:44Z,['أخبار إسرائيل']
Sky News Arabic,كشف مستجدات الحالة الصحية للرئيس الأميركي الأسبق بيل كلينتون,خرج الرئيس الأميركي الأسبق بيل كلينتون من مستشفى في واشنطن، الثلاثاء، ليقضي عيد الميلاد في منزله وذلك بعدما دخل إلى المستشفى أمس إثر إصابته بالحمى.,https://www.skynewsarabia.com/world/1764346,/v1/2024/12/24/1764345/800/450/1-1764345.jpg,2024-12-24T18:41:19Z,['أخبار أميركا']
Sky News Arabic,هبوط أغلب بورصات الخليج بعد بيانات الوظائف الأميركية,تراجعت أغلب البورصات في منطقة الخليج، الأحد، بعد بيانات الوظائف الأميركية التي جاءت أقوى من المتوقع، وهو ما عزز التوقعات بأن يبقي مجلس الاحتياطي الفيدرالي أسعار الفائدة مرتفعة لفترة أطول مما كان يتوقعه كثير من المتعاملين.,https://www.snabusiness.com/article/1768436,/v1/2022/09/21/1557129/800/450/1-1557129.jpg,2025-01-12T13:59:11Z,['أسواق']
Sky News Arabic,TRADEPEDIA: بيانات التضخم الأميركية أعادت شهية المخاطرة,أكد كبير استراتيجيي الأسواق في TRADEPEDIA، حبيب عقيقي، أن بيانات التضخم الأميركية الأخيرة أعادت شهية المخاطرة للمستثمرين بالسوق، كما توقع أن يشهد الذهب أداء قويا خلال العام الحالي,https://www.snabusiness.com/video/1769763,/v1/2025/01/17/1769778/800/450/1-1769778.jpg,2025-01-17T11:39:48Z,['أسواق عالمية']
Sky News Arabic,المبعوث الأميركي آموس هوكستين يصل بيروت,وصل المبعوث الأميركي إلى لبنان آموس هوكستين إلى بيروت، صباح اليوم الثلاثاء، وسط أنباء عن موافقة لبنان وحزب الله على المقترح الأميركي لوقف النار، بحسب ما ذكرت وكالة الأنباء اللبنانية.,https://www.skynewsarabia.com/middle-east/1756023,/v2/2022/09/09/1553825/800/450/1-1553825.jpg,2024-11-19T06:23:19Z,['أخبار لبنان']
Sky News Arabic,الذهب يترقب خطط ترامب وسط بيانات أميركية تعيد رسم التوقعات,استقرت أسعار الذهب في تعاملات الاثنين المبكرة، وسط حالة عدم اليقين المحيطة بسياسات الإدارة المقبلة للرئيس الأميركي المنتخب دونالد ترامب التي تعزز الطلب على الملاذ الامن، وتقرير قوي عن التوظيف في الولايات المتحدة دعَم تحفظ مجلس الاحتياطي الفيدرالي (البنك المركزي الأميركي) إزاء خفض أسعار الفائدة بدرجة كبيرة هذا العام.,https://www.snabusiness.com/article/1768560,/v1/2024/11/22/1756869/800/450/1-1756869.jpg,2025-01-13T07:51:09Z,['ذهب']
Sky News Arabic,الرئيس الأميركي يزور أفريقيا للترويج لمشروع ينافس الصين,يتوجه الرئيس الأميركي جو بايدن، إلى أنغولا، الأحد، في رحلة تهدف إلى الوفاء بوعده بزيارة قارة أفريقيا خلال فترة رئاسته وينصب تركيزه خلالها على مشروع سكك ​​حديدية كبير تدعمه الولايات المتحدة ويهدف إلى تحويل وجهة المعادن المهمة بعيدا عن الصين.,https://www.snabusiness.com/article/1758955,/v2/2024/04/10/1705900/800/450/1-1705900.jpg,2024-12-01T09:19:02Z,['اقتصاد']
Sky News Arabic,روسيا: سنواصل مشاريع النفط والغاز رغم العقوبات الأميركية,نددت وزارة الخارجية الروسية، السبت، بالعقوبات الأميركية الجديدة على قطاع الطاقة الروسي واصفة إياها بأنها محاولة للإضرار باقتصاد البلاد على حساب خطر زعزعة استقرار الأسواق العالمية.,https://www.snabusiness.com/article/1768390,/v1/2024/10/14/1748027/800/450/1-1748027.jpg,2025-01-12T08:24:39Z,['طاقة']
Sky News Arabic,الأميركي تيمرمان يروي تفاصيل احتجازه بسجن للمخابرات السورية,أعلن مسؤولون أميركيون يوم الجمعة، أن الجيش الأميركي نقل ترافيس تيمرمان، وهو أميركي كان مسجونا في سوريا، جوا إلى خارج البلاد.,https://www.skynewsarabia.com/world/1762066,/v1/2024/12/14/1762064/800/450/1-1762064.jpg,2024-12-13T23:20:56Z,['أخبار سوريا']
Sky News Arabic,"بينها ""ميسي"".. محكمة أميركية تقضي بأن ""5 أفيال ليست بشرا""","قضت المحكمة العليا في ولاية كولورادو الأميركية، أمس الثلاثاء، بأن 5 أفيال في حديقة حيوان بالولايات المتحدة ليست بشرا، وبالتالي لا تملك الحق البشري في إطلاق سراحها من حديقة حيوان ""شايان ماونتن"".",https://www.skynewsarabia.com/varieties/1771066,/v1/2025/01/22/1771064/800/450/1-1771064.jpg,2025-01-22T07:38:59Z,['منوعات']
Sky News Arabic,النواب الأميركي يقر مشروع قانون للدفاع بـ 895 مليار دولار,أقر مجلس النواب الأميركي الأربعاء مشروع قانون بقيمة 895 مليار دولار يسمح بزيادة الإنفاق الدفاعي بنسبة 1 بالمئة في السنة المالية الحالية ويمنح زيادة في الأجور بنسبة مزدوجة الرقم لنحو نصف الأفراد المجندين في الجيش.,https://www.snabusiness.com/article/1761579,/v1/2024/10/23/1749742/800/450/1-1749742.jpg,2024-12-12T06:47:27Z,['أخبار أميركا']
Sky News Arabic,بدء مراسم الجنازة الرسمية للرئيس الأميركي الراحل جيمي كارتر,انطلقت مراسم الجنازة الرسمية للرئيس الأمريكي الأسبق جيمي كارتر، والتي ستستمر لمدة ستة أيام، في ولاية جورجيا بموكب مهيب بدأ في مسقط رأسه بمدينة بلينز.,https://www.skynewsarabia.com/world/1766612,/v1/2025/01/04/1766611/800/450/1-1766611.jpg,2025-01-04T15:46:28Z,['أميركا الشمالية']
Sky News Arabic,ماركو روبيو أول وزير خارجية أميركي من أصول لاتينية,ماركو روبيو، هو أول وزير خارجية للولايات المتحدة من أصول لاتينية، حيث ولد في ميامي لأبوين ينحدران من كوبا. ومعروف بحماسه لأفكار الرئيس دونالد ترامب، خصوصا ما يتعلق بقوة الولايات المتحدة ودعم إسرائيل.,https://www.skynewsarabia.com/video/1771008,/v1/2025/01/22/1771029/800/450/1-1771029.jpeg,2025-01-22T05:37:58Z,['أخبار أميركا']
Sky News Arabic,"زواج ""مهدد"".. شائعة عن علاقة أوباما بممثلة أميركية شهيرة","يبدو أن العلاقة بين باراك أوباما وزوجته ميشيل وصلت لمنعطف خطير مع تنامي الأنباء حول ارتباط الرئيس الأسبق بالممثلة الشهيرة جينيفر أنيستون، نجمة مسلسل فريندز، وفق ما ذكرت صحيفة ""ديلي ميل"" البريطانية.",https://www.skynewsarabia.com/varieties/1769920,/v1/2025/01/17/1769919/800/450/1-1769919.jpg,2025-01-17T18:56:14Z,['أخبار أميركا']
Sky News Arabic,غازبروم نفت الروسية: مستعدون للعقوبات الأميركية الجديدة,قللت شركة غازبروم نفت الروسية للنفط من تأثير العقوبات الجديدة التي فرضتها عليها الولايات المتحدة، الجمعة، في حين قالت شركة إنجوستراخ للخدمات التأمينية إن العقوبات ستؤدي إلى فراغ في السوق سيفيد المنافسين الأقل سمعة.,https://www.snabusiness.com/article/1768182,/v1/2023/07/06/1635030/800/450/1-1635030.jpg,2025-01-11T09:26:38Z,['طاقة']
Sky News Arabic,مؤشر التضخم المفضل للفيدرالي الأميركي يرتفع في أكتوبر,ارتفع مؤشر التضخم المفضل لدى مجلس الاحتياطي الفيدرالي الأميركي خلال شهر أكتوبر الماضي، ولكن بنسبة تتماشى مع التوقعات.,https://www.snabusiness.com/article/1758124,/v1/2022/12/13/1580325/800/450/1-1580325.jpg,2024-11-27T17:56:59Z,['أخبار أميركا']
Sky News Arabic,شركة SSGA تتوقع 3 عمليات خفض للفائدة الأميركية هذا العام,توقع رئيس استراتيجية الاستثمار والأبحاث في أوروبا والشرق الأوسط وإفريقيا بشركة ستيت ستريت جلوبال أدفايزرز - ألطاف قسام قيام الفيدرالي بـ 3 عمليات خفض للفائدة هذا العام,https://www.snabusiness.com/video/1770841,/v1/2024/12/03/1759349/800/450/1-1759349.JPG,2025-01-21T11:53:18Z,['أسواق عالمية']
Sky News Arabic,الجيش الأميركي يعود إلى مدينة عين العرب - كوباني شمال سوريا,استقدمت قوات التحالف الدولي  بقيادة واشنطن رتلا من التعزيزات اللوجستية تضمنت  كاميرات مراقبة وآلات لحفر الخنادق إلى مدينة عين العرب بهدف العمل على إنشاء قاعدة عسكرية.,https://www.skynewsarabia.com/video/1766381,/v1/2025/01/03/1766393/800/450/1-1766393.jpg,2025-01-03T10:16:45Z,['أخبار سوريا']
Sky News Arabic,"عقوبات أميركية بريطانية ""قاسية"" على قطاع الطاقة الروسي",فرضت الولايات المتحدة والمملكة المتحدة، يوم الجمعة، مزيدا من العقوبات على قطاع الطاقة الروسي في محاولة للحد من تمويل حرب موسكو في أوكرانيا.,https://www.skynewsarabia.com/world/1768123,/v1/2025/01/11/1768122/800/450/1-1768122.JPG,2025-01-10T21:45:22Z,['أخبار روسيا']
Sky News Arabic,وزير الطاقة الكندي يحذر: الأميركيون سيتألمون من رسوم ترامب,حذر وزير الطاقة الكندي جوناثان ويلكينس المشرعين الأميركيين من تداعيات تهديد الرئيس الأميركي المنتخب دونالد ترامب بفرض رسوم جمركية على كندا خلال زيارته إلى واشنطن، مشيرا إلى أنها ستتسبب بألم اقتصادي للأميركيين من خلال ارتفاع الأسعار وخسارة الوظائف.,https://www.snabusiness.com/article/1769451,/v1/2022/06/22/1533150/800/450/1-1533150.JPG,2025-01-16T09:02:43Z,['أخبار أميركا']
